Trade Price,Bid,Ask,Bid_Size,Ask_Size
99.55152591,99.53152298,99.57152885,,
99.53548939,99.51548617,99.55549261,,
99.46319716,99.44318263,99.48321168,,
99.44091065,99.42090616,99.46091513,,
99.45601946,99.43601642,99.4760225,,
99.43642786,99.41642392,99.4564318,,
99.44844796,99.42844554,99.46845038,,
99.52284212,99.50282716,99.54285708,,
99.50808458,99.48808161,99.52808755,,
99.43863729,99.41862334,99.45865125,,
99.44721476,99.42721304,99.46721649,,
99.44971964,99.42971913,99.46972014,,
99.43730613,99.41730363,99.45730862,,
99.39091364,99.37090431,99.41092297,,
99.39687355,99.37687235,99.41687475,,
99.36448468,99.34447816,99.38449119,,
99.39062254,99.37061728,99.4106278,,
99.40036923,99.38036727,99.42037119,,
99.46269884,99.4426863,99.48271138,,
99.46166082,99.44166061,99.48166103,,
99.38912206,99.36910747,99.40913664,,
99.37087144,99.35086777,99.39087511,,
99.36146806,99.34146616,99.38146995,,
99.34286407,99.32286032,99.36286781,,
99.27166549,99.25165116,99.29167982,,
99.32242303,99.30241281,99.34243326,,
99.33474892,99.31474644,99.3547514,,
99.33374213,99.31374192,99.35374233,,
99.32319632,99.30319419,99.34319844,,
99.28369983,99.26369188,99.30370778,,
99.312178,99.29217227,99.33218374,,
99.29358425,99.27358051,99.313588,,
99.34195071,99.32194097,99.36196046,,
99.27781918,99.25780626,99.29783209,,
99.30391403,99.28390877,99.32391929,,
99.23309668,99.21308242,99.25311094,,
99.20076012,99.1807536,99.22076664,,
99.26279441,99.2427819,99.28280691,,
99.2280835,99.2080765,99.24809049,,
99.23493265,99.21493127,99.25493403,,
99.32625512,99.30623672,99.34627353,,
99.32181882,99.30181792,99.34181971,,
99.29751463,99.27750974,99.31751952,,
99.38886022,99.36884182,99.40887862,,
99.45951524,99.43950102,99.47952945,,
99.44389369,99.42389054,99.46389683,,
99.44689561,99.42689501,99.46689621,,
99.49802182,99.47801154,99.51803211,,
99.4580794,99.43807138,99.47808743,,
99.36363316,99.34361416,99.38365215,,
99.3949668,99.37496049,99.41497311,,
99.43987891,99.41986987,99.45988794,,
99.38768465,99.36767415,99.40769515,,
99.36609094,99.34608659,99.38609529,,
99.38872118,99.36871662,99.40872573,,
99.42016315,99.40015683,99.44016948,,
99.46120007,99.44119182,99.48120833,,
99.41983313,99.39982481,99.43984145,,
99.42384436,99.40384355,99.44384517,,
99.48549523,99.46548283,99.50550764,,
99.52704642,99.50703807,99.54705478,,
99.50664874,99.48664464,99.52665284,,
99.54604292,99.52603501,99.56605084,,
99.49468648,99.47467617,99.5146968,,
99.43896107,99.41894987,99.45897227,,
99.38077157,99.36075987,99.40078328,,
99.40054779,99.38054381,99.42055177,,
99.39000779,99.37000567,99.41000991,,
99.38838167,99.36838134,99.408382,,
99.31005121,99.29003545,99.33006697,,
99.31304278,99.29304218,99.33304338,,
99.35039838,99.33039086,99.3704059,,
99.31670544,99.29669866,99.33671222,,
99.30944978,99.28944832,99.32945124,,
99.25238506,99.23237357,99.27239655,,
99.2462763,99.22627507,99.26627754,,
99.24955915,99.22955849,99.26955982,,
99.29045097,99.27044273,99.31045921,,
99.32676378,99.30675647,99.3467711,,
99.33853831,99.31853594,99.35854068,,
99.24754898,99.22753066,99.26756729,,
99.20279704,99.18278802,99.22280606,,
99.13527653,99.11526292,99.15529015,,
99.13368523,99.11368491,99.15368555,,
99.10075482,99.08074818,99.12076147,,
99.08019613,99.06019198,99.10020027,,
99.09815469,99.07815107,99.11815832,,
99.09097895,99.0709775,99.1109804,,
99.11827832,99.09827281,99.13828383,,
99.1359927,99.11598913,99.15599627,,
99.18091552,99.16090646,99.20092458,,
99.19107484,99.17107279,99.21107689,,
99.13797501,99.1179643,99.15798572,,
99.10293326,99.08292619,99.12294033,,
99.10375158,99.08375142,99.12375175,,
99.03824866,99.01823544,99.05826188,,
99.06747975,99.04747384,99.08748565,,
99.01922925,98.99921951,99.03923899,,
98.99785022,98.9778459,99.01785454,,
99.03644309,99.0164353,99.05645089,,
99.04781467,99.02781237,99.06781696,,
99.04255702,99.02255595,99.06255808,,
99.01752227,98.99751722,99.03752733,,
99.05155112,99.03154425,99.07155799,,
99.05544925,99.03544846,99.07545004,,
99.08374037,99.06373466,99.10374609,,
99.13069395,99.11068447,99.15070343,,
99.036982,99.01696309,99.05700091,,
99.08347831,99.06346892,99.1034877,,
99.08711662,99.06711589,99.10711735,,
99.05638408,99.03637788,99.07639028,,
99.09887149,99.07886291,99.11888007,,
99.09784725,99.07784704,99.11784746,,
99.13852936,99.11852114,99.15853757,,
99.14980971,99.12980743,99.16981198,,
99.19074518,99.17073692,99.21075344,,
99.18993225,99.16993209,99.20993242,,
99.1131078,99.09309231,99.13312329,,
99.10789343,99.08789237,99.12789448,,
99.06101756,99.0410081,99.08102702,,
99.09745807,99.07745071,99.11746542,,
99.10054159,99.08054097,99.12054221,,
99.03675118,99.01673831,99.05676406,,
99.01585078,98.99584656,99.035855,,
99.07674708,99.05673478,99.09675938,,
99.10567218,99.08566634,99.12567802,,
99.03486358,99.01484929,99.05487787,,
99.0219045,99.00190188,99.04190711,,
98.99192331,98.97191725,99.01192936,,
98.94007013,98.92005965,98.9600806,,
98.93541949,98.91541855,98.95542043,,
98.86848189,98.84846836,98.88849543,,
98.86915844,98.84915831,98.88915858,,
98.85857902,98.83857688,98.87858116,,
98.79582539,98.7758127,98.81583809,,
98.77072608,98.750721,98.79073116,,
98.74801792,98.72801332,98.76802251,,
98.66131648,98.64129892,98.68133404,,
98.68090548,98.66090151,98.70090946,,
98.64994622,98.62993994,98.66995249,,
98.5749877,98.55497251,98.5950029,,
98.56304367,98.54304125,98.5830461,,
98.60148116,98.58147336,98.62148896,,
98.61866743,98.59866394,98.63867092,,
98.62079733,98.6007969,98.64079776,,
98.63663046,98.61662725,98.65663367,,
98.61504365,98.59503928,98.63504803,,
98.68377581,98.66376187,98.70378975,,
98.76961856,98.74960116,98.78963595,,
98.72165811,98.7016484,98.74166782,,
98.73738599,98.7173828,98.75738917,,
98.78382195,98.76381255,98.80383136,,
98.81441824,98.79441204,98.83442443,,
98.841511,98.82150552,98.86151648,,
98.84537178,98.825371,98.86537256,,
98.92944648,98.90942947,98.94946349,,
98.87168443,98.85167275,98.8916961,,
98.93171601,98.91170387,98.95172816,,
98.88506548,98.86505605,98.90507491,,
98.85821821,98.83821278,98.87822364,,
98.86826241,98.84826038,98.88826445,,
98.8896531,98.86964877,98.90965742,,
98.85241817,98.83241064,98.8724257,,
98.82770654,98.80770154,98.84771154,,
98.85277371,98.83276863,98.87277878,,
98.80738608,98.78737689,98.82739526,,
98.83449089,98.8144854,98.85449637,,
98.85499251,98.83498836,98.87499666,,
98.86151512,98.8415138,98.88151644,,
98.89104826,98.87104229,98.91105424,,
98.94717646,98.92716511,98.96718782,,
98.991192,98.9711831,99.01120089,,
98.98202758,98.96202573,99.00202943,,
99.00339206,98.98338774,99.02339637,,
99.03979766,99.01979031,99.05980502,,
99.00229501,98.98228744,99.02230259,,
99.00943001,98.98942857,99.02943145,,
98.98809019,98.96808588,99.0080945,,
99.06351248,99.04349724,99.08352772,,
99.03141525,99.01140877,99.05142173,,
99.00711514,98.98711023,99.02712005,,
98.99676658,98.97676449,99.01676867,,
98.96230071,98.94229375,98.98230767,,
98.99576597,98.9757592,99.01577273,,
99.05462175,99.03460986,99.07463364,,
99.07322203,99.05321827,99.09322579,,
99.05697813,99.03697485,99.07698141,,
99.05965146,99.03965092,99.079652,,
99.07279971,99.05279705,99.09280236,,
99.06871782,99.048717,99.08871865,,
99.06148359,99.04148213,99.08148505,,
99.10941111,99.08940143,99.12942078,,
99.16142032,99.14140983,99.18143082,,
99.20899388,99.18898428,99.22900348,,
99.25326008,99.23325116,99.27326901,,
99.25139978,99.23139941,99.27140016,,
99.23690485,99.21690193,99.25690777,,
99.29242502,99.27241383,99.31243621,,
99.23696382,99.21695264,99.25697499,,
99.23226667,99.21226573,99.25226762,,
99.17158207,99.15156984,99.1915943,,
99.19145954,99.17145553,99.21146355,,
99.18843947,99.16843886,99.20844008,,
99.27629931,99.25628159,99.29631703,,
99.28879747,99.26879495,99.30879999,,
99.30775773,99.28775391,99.32776155,,
99.38609377,99.366078,99.40610955,,
99.41832358,99.39831709,99.43833006,,
99.41527511,99.3952745,99.43527572,,
99.36328861,99.34327815,99.38329907,,
99.4233556,99.40334351,99.44336769,,
99.40555752,99.38555394,99.4255611,,
99.39347092,99.37346849,99.41347335,,
99.40917311,99.38916995,99.42917627,,
99.43019501,99.41019078,99.45019924,,
99.49844949,99.47843576,99.51846322,,
99.53220023,99.51219345,99.55220701,,
99.52710021,99.50709918,99.54710123,,
99.5148878,99.49488534,99.53489025,,
99.45287128,99.43285882,99.47288375,,
99.40282921,99.38281914,99.42283927,,
99.39827353,99.37827261,99.41827444,,
99.3297053,99.3096915,99.34971909,,
99.26657107,99.24655836,99.28658378,,
99.29577952,99.27577364,99.3157854,,
99.25578051,99.23577246,99.27578857,,
99.31084224,99.29083115,99.33085334,,
99.34412489,99.32411819,99.36413159,,
99.34027964,99.32027887,99.36028042,,
99.29518248,99.2751734,99.31519156,,
99.31108216,99.29107895,99.33108536,,
99.36632785,99.34631673,99.38633898,,
99.38595229,99.36594834,99.40595624,,
99.4340235,99.41401383,99.45403317,,
99.43039214,99.41039141,99.45039287,,
99.35665228,99.33663744,99.37666711,,
99.39564647,99.37563862,99.41565432,,
99.3522231,99.33221437,99.37223184,,
99.33565025,99.31564691,99.35565358,,
99.32323401,99.30323151,99.34323651,,
99.34584932,99.32584477,99.36585387,,
99.38485635,99.3648485,99.4048642,,
99.45593611,99.4359218,99.47595041,,
99.45438129,99.43438098,99.47438161,,
99.45471951,99.43471945,99.47471958,,
99.49395309,99.4739452,99.51396098,,
99.52641936,99.50641283,99.54642589,,
99.50612806,99.48612399,99.52613214,,
99.50953714,99.48953646,99.52953783,,
99.44793492,99.42792254,99.4679473,,
99.43185209,99.41184885,99.45185532,,
99.43458412,99.41458357,99.45458467,,
99.48009591,99.46008676,99.50010507,,
99.39964894,99.37963277,99.41966512,,
99.38933787,99.3693358,99.40933995,,
99.39054511,99.37054487,99.41054536,,
99.37052717,99.35052314,99.39053119,,
99.39376461,99.37375993,99.41376928,,
99.42513618,99.40512987,99.4451425,,
99.41380053,99.39379825,99.43380281,,
99.47682421,99.45681153,99.49683689,,
99.45453743,99.43453295,99.47454191,,
99.43470698,99.414703,99.45471097,,
99.40418437,99.38417823,99.42419051,,
99.47392623,99.4539122,99.49394026,,
99.45671992,99.43671646,99.47672338,,
99.45958101,99.43958044,99.47958159,,
99.4850147,99.46500958,99.50501981,,
99.46475231,99.44474824,99.48475638,,
99.51020746,99.49019832,99.5302166,,
99.55447977,99.53447087,99.57448867,,
99.51992874,99.4999218,99.53993568,,
99.49977278,99.47976873,99.51977683,,
99.439564,99.4195519,99.45957611,,
99.45032023,99.43031807,99.4703224,,
99.46522715,99.44522415,99.48523015,,
99.48228865,99.46228522,99.50229208,,
99.5569774,99.53696238,99.57699241,,
99.55062414,99.53062286,99.57062541,,
99.59275347,99.57274501,99.61276194,,
99.62200449,99.60199862,99.64201037,,
99.59262721,99.57262131,99.61263311,,
99.66133191,99.64131811,99.6813457,,
99.65388382,99.63388233,99.67388532,,
99.64710189,99.62710053,99.66710325,,
99.64800263,99.62800245,99.66800281,,
99.55260748,99.53258833,99.57262662,,
99.5756602,99.55565557,99.59566483,,
99.49972506,99.47970981,99.51974031,,
99.51360519,99.4936024,99.53360798,,
99.52139192,99.50139035,99.54139348,,
99.44321754,99.42320183,99.46323325,,
99.40195056,99.38194226,99.42195886,,
99.39726771,99.37726677,99.41726866,,
99.35350934,99.33350054,99.37351815,,
99.44171058,99.42169283,99.46172834,,
99.50215221,99.48214005,99.52216437,,
99.47041061,99.45040423,99.49041699,,
99.50176736,99.48176105,99.52177366,,
99.47836162,99.45835691,99.49836632,,
99.45537631,99.43537169,99.47538094,,
99.46661053,99.44660827,99.48661279,,
99.47478539,99.45478375,99.49478703,,
99.43252314,99.41251465,99.45253164,,
99.41413033,99.39412663,99.43413403,,
99.39494577,99.37494191,99.41494963,,
99.41040612,99.39040301,99.43040923,,
99.42856574,99.40856209,99.4485694,,
99.37433071,99.3543198,99.39434162,,
99.39180499,99.37180148,99.41180851,,
99.40994796,99.38994431,99.42995161,,
99.36509543,99.34508641,99.38510445,,
99.32585684,99.30584895,99.34586474,,
99.35456553,99.33455975,99.37457131,,
99.29975234,99.2797413,99.31976337,,
99.35787375,99.33786204,99.37788546,,
99.41285883,99.39284777,99.4328699,,
99.43640011,99.41639537,99.45640484,,
99.43599891,99.41599883,99.45599899,,
99.41012016,99.39011496,99.43012537,,
99.44703431,99.42702688,99.46704173,,
99.43692299,99.41692096,99.45692503,,
99.42945708,99.40945558,99.44945859,,
99.44513646,99.4251333,99.46513961,,
99.43841029,99.41840893,99.45841164,,
99.43430193,99.41430111,99.45430276,,
99.45529545,99.43529122,99.47529967,,
99.48168718,99.46168187,99.50169249,,
99.46892418,99.44892162,99.48892675,,
99.47072335,99.45072299,99.49072372,,
99.41035657,99.39034443,99.43036871,,
99.37221663,99.35220895,99.3922243,,
99.35572715,99.33572383,99.37573047,,
99.31967199,99.29966473,99.33967925,,
99.26677803,99.24676738,99.28678868,,
99.25151688,99.2315138,99.27151995,,
99.28652828,99.26652122,99.30653533,,
99.30258628,99.28258305,99.32258952,,
99.33608571,99.31607896,99.35609245,,
99.29428135,99.27427294,99.31428977,,
99.36417597,99.3441619,99.38419005,,
99.28189409,99.26187752,99.30191065,,
99.29763019,99.27762702,99.31763336,,
99.31046009,99.29045751,99.33046267,,
99.31836088,99.29835929,99.33836247,,
99.35783451,99.33782657,99.37784246,,
99.35041401,99.33041251,99.3704155,,
99.33467651,99.31467334,99.35467967,,
99.2773832,99.25737166,99.29739473,,
99.27190641,99.25190531,99.29190752,,
99.23635203,99.21634487,99.25635919,,
99.3272908,99.30727247,99.34730913,,
99.25498218,99.23496762,99.27499674,,
99.22312021,99.20311379,99.24312663,,
99.2648799,99.24487149,99.28488832,,
99.22109984,99.20109102,99.24110866,,
99.2160036,99.19600258,99.23600463,,
99.17665735,99.15664942,99.19666528,,
99.16226757,99.14226467,99.18227048,,
99.09294361,99.07292963,99.11295759,,
99.13727752,99.11726857,99.15728647,,
99.14548354,99.12548188,99.16548519,,
99.14578677,99.12578671,99.16578683,,
99.07986228,99.05984898,99.09987558,,
99.11530621,99.09529906,99.13531337,,
99.09065467,99.07064969,99.11065964,,
99.02497789,99.00496464,99.04499115,,
98.99611534,98.97610951,99.01612117,,
99.01285538,98.992852,99.03285877,,
99.00802037,98.9880194,99.02802135,,
99.0071795,98.98717933,99.02717967,,
98.92967308,98.90965742,98.94968873,,
98.95944823,98.93944221,98.97945425,,
98.91436615,98.89435703,98.93437526,,
98.88062076,98.86061394,98.90062759,,
98.86536428,98.8453612,98.88536737,,
98.88530389,98.86529985,98.90530792,,
98.87957355,98.85957239,98.89957471,,
98.82795625,98.80794581,98.8479667,,
98.78812297,98.76811491,98.80813103,,
98.77427795,98.75427515,98.79428076,,
98.79344702,98.77344314,98.8134509,,
98.81866015,98.79865505,98.83866526,,
98.77456519,98.75455626,98.79457411,,
98.78169351,98.76169207,98.80169496,,
98.78017523,98.76017492,98.80017554,,
98.81615393,98.79614664,98.83616121,,
98.81793406,98.7979337,98.83793442,,
98.79928544,98.77928167,98.81928921,,
98.8363775,98.81636999,98.856385,,
98.90239597,98.88238261,98.92240933,,
98.9587213,98.93870991,98.97873269,,
98.96243556,98.94243481,98.98243631,,
98.97643869,98.95643586,98.99644152,,
98.95724753,98.93724365,98.97725141,,
98.94631102,98.92630881,98.96631323,,
98.87687718,98.85686315,98.89689122,,
98.93057017,98.91055931,98.95058104,,
98.85065438,98.83063822,98.87067054,,
98.77076344,98.75074727,98.7907796,,
98.71728121,98.69727038,98.73729204,,
98.75449273,98.73448519,98.77450027,,
98.76079985,98.74079857,98.78080113,,
98.67249063,98.65247275,98.69250852,,
98.66329359,98.64329173,98.68329545,,
98.67829828,98.65829524,98.69830132,,
98.67139174,98.65139034,98.69139314,,
98.65705927,98.63705637,98.67706218,,
98.61558933,98.59558093,98.63559774,,
98.63842194,98.61841731,98.65842657,,
98.61463061,98.59462579,98.63463544,,
98.57252502,98.55251648,98.59253356,,
98.58721096,98.56720798,98.60721394,,
98.56613028,98.546126,98.58613456,,
98.59078108,98.57077608,98.61078608,,
98.65060742,98.63059528,98.67061955,,
98.6225434,98.60253771,98.64254909,,
98.56365188,98.54363994,98.58366383,,
98.51792378,98.4979145,98.53793305,,
98.48254995,98.46254277,98.50255713,,
98.51726743,98.49726038,98.53727448,,
98.53610535,98.51610152,98.55610917,,
98.50199197,98.48198504,98.52199889,,
98.45238549,98.43237542,98.47239557,,
98.4369576,98.41695447,98.45696073,,
98.45986195,98.43985729,98.4798666,,
98.47302779,98.45302512,98.49303046,,
98.41807086,98.3980597,98.43808203,,
98.41376821,98.39376734,98.43376909,,
98.4349879,98.41498359,98.45499222,,
98.43964427,98.41964332,98.45964521,,
98.42620798,98.40620525,98.44621071,,
98.38698799,98.36698002,98.40699596,,
98.39684432,98.37684232,98.41684632,,
98.38288946,98.36288662,98.40289229,,
98.39623524,98.37623252,98.41623795,,
98.41711877,98.39711452,98.43712301,,
98.48175224,98.4617391,98.50176537,,
98.42464273,98.40463113,98.44465433,,
98.47757988,98.45756913,98.49759064,,
98.54603855,98.52602464,98.56605245,,
98.51859751,98.49859194,98.53860308,,
98.56447818,98.54446887,98.58448749,,
98.57042913,98.55042792,98.59043034,,
98.50080241,98.48078828,98.52081654,,
98.50213475,98.48213447,98.52213502,,
98.49521019,98.47520879,98.5152116,,
98.48959408,98.46959294,98.50959522,,
98.46072168,98.44071582,98.48072755,,
98.49575019,98.47574308,98.51575731,,
98.54010272,98.52009372,98.56011173,,
98.51942465,98.49942046,98.53942885,,
98.50064401,98.4806402,98.52064782,,
98.51497964,98.49497673,98.53498255,,
98.55365767,98.53364982,98.57366553,,
98.56419203,98.54418989,98.58419417,,
98.59518083,98.57517455,98.61518712,,
98.58696848,98.56696681,98.60697015,,
98.5611163,98.54111106,98.58112155,,
98.57082957,98.5508276,98.59083154,,
98.54368984,98.52368434,98.56369535,,
98.52773016,98.50772692,98.5477334,,
98.44708916,98.42707279,98.46710553,,
98.40561208,98.38560365,98.4256205,,
98.39721403,98.37721232,98.41721573,,
98.3963702,98.37637003,98.41637037,,
98.37532346,98.35531918,98.39532774,,
98.35845033,98.3384469,98.37845376,,
98.32775916,98.30775292,98.3477654,,
98.25632434,98.23630981,98.27633887,,
98.21003342,98.19002399,98.23004284,,
98.23474591,98.21474088,98.25475094,,
98.20070391,98.18069697,98.22071084,,
98.17759779,98.15759308,98.1976025,,
98.18663155,98.16662971,98.20663339,,
98.15406844,98.1340618,98.17407507,,
98.13091231,98.11090759,98.15091703,,
98.17107121,98.15106302,98.19107939,,
98.19427843,98.1742737,98.21428316,,
98.10515367,98.08513552,98.12517182,,
98.09161079,98.07160803,98.11161355,,
98.07688642,98.05688342,98.09688942,,
98.08706963,98.06706756,98.10707171,,
98.07082946,98.05082615,98.09083277,,
98.02901392,98.0090054,98.04902245,,
97.95660731,97.93659254,97.97662208,,
97.93615741,97.91615323,97.95616158,,
98.01219717,97.99218164,98.0322127,,
98.00230824,97.98230622,98.02231026,,
98.00485038,97.98484986,98.0248509,,
97.95982215,97.93981296,97.97983134,,
97.92646214,97.90645533,97.94646895,,
97.91065721,97.89065399,97.93066044,,
97.91996161,97.89995971,97.93996351,,
97.90900479,97.88900256,97.92900703,,
97.93152129,97.91151669,97.95152589,,
97.9707414,97.95073339,97.99074941,,
97.9590563,97.93905391,97.97905868,,
97.97053838,97.95053603,97.99054072,,
97.97911204,97.95911029,97.99911379,,
97.91389823,97.89388492,97.93391154,,
97.86697154,97.84696195,97.88698112,,
97.90198401,97.88197686,97.92199117,,
97.90960277,97.88960121,97.92960432,,
97.90307258,97.88307125,97.92307392,,
97.93837864,97.91837143,97.95838585,,
98.00463064,97.98461711,98.02464417,,
98.01199894,97.99199744,98.03200045,,
98.0362966,98.01629164,98.05630156,,
97.98699779,97.96698773,98.00700785,,
98.03615783,98.0161478,98.05616787,,
98.03592689,98.01592684,98.05592694,,
98.04158202,98.02158087,98.06158318,,
98.06376687,98.04376235,98.0837714,,
98.03693879,98.01693331,98.05694426,,
98.02702562,98.0070236,98.04702764,,
98.02132516,98.001324,98.04132633,,
97.94682148,97.92680628,97.96683668,,
97.93048119,97.91047785,97.95048453,,
97.92857233,97.90857194,97.94857272,,
98.00634644,97.98633056,98.02636233,,
98.04699115,98.02698286,98.06699945,,
98.0847142,98.0647065,98.10472189,,
98.12085889,98.10085152,98.14086626,,
98.13317847,98.11317596,98.15318098,,
98.1368106,98.11680986,98.15681134,,
98.06069078,98.04067527,98.0807063,,
98.01142516,97.99141511,98.0314352,,
98.0601973,98.04018735,98.08020725,,
98.09036137,98.07035521,98.11036752,,
98.06377809,98.04377267,98.08378351,,
98.05860858,98.03860752,98.07860963,,
98.10094999,98.08094135,98.12095862,,
98.09800552,98.07800492,98.11800612,,
98.04501502,98.02500421,98.06502582,,
98.00317305,97.98316451,98.02318158,,
98.0165994,97.99659666,98.03660214,,
98.00737252,97.98737064,98.02737441,,
98.06159103,98.04157997,98.0816021,,
98.13787574,98.11786018,98.1578913,,
98.17712642,98.15711842,98.19713442,,
98.13213929,98.11213013,98.15214845,,
98.05327014,98.03325407,98.07328621,,
98.03013993,98.01013521,98.05014465,,
98.02836671,98.00836634,98.04836707,,
98.01958611,97.99958432,98.0395879,,
98.07161158,98.05160096,98.09162219,,
98.13192342,98.11191113,98.15193572,,
98.11871721,98.09871452,98.1387199,,
98.13938129,98.11937707,98.1593855,,
98.17162808,98.1516215,98.19163465,,
98.17602283,98.15602193,98.19602372,,
98.14607785,98.12607175,98.16608395,,
98.2156968,98.19568261,98.23571099,,
98.1944288,98.17442446,98.21443313,,
98.16138128,98.14137454,98.18138801,,
98.13735825,98.11735335,98.15736314,,
98.12069027,98.10068688,98.14069367,,
98.09731694,98.07731218,98.11732171,,
98.05801889,98.03801088,98.0780269,,
98.04141753,98.02141414,98.06142091,,
98.06799161,98.04798619,98.08799703,,
98.05395138,98.03394852,98.07395424,,
98.08569003,98.06568355,98.1056965,,
98.11414778,98.09414198,98.13415358,,
98.11375878,98.0937587,98.13375886,,
98.07351367,98.05350546,98.09352187,,
98.12449192,98.10448153,98.14450232,,
98.1971422,98.1771274,98.21715701,,
98.28983775,98.26981887,98.30985663,,
98.2015537,98.18153573,98.22157166,,
98.18608674,98.16608359,98.20608989,,
98.14606359,98.12605544,98.16607174,,
98.1753532,98.15534723,98.19535917,,
98.24211532,98.22210172,98.26212892,,
98.28235781,98.26234961,98.302366,,
98.2709127,98.25091037,98.29091503,,
98.28686307,98.26685983,98.30686632,,
98.2340298,98.21401905,98.25404055,,
98.22131109,98.2013085,98.24131368,,
98.19189351,98.17188752,98.2118995,,
98.23912929,98.21911967,98.25913891,,
98.30438808,98.28437479,98.32440136,,
98.29405739,98.27405529,98.31405949,,
98.34766175,98.32765085,98.36767266,,
98.35337526,98.3333741,98.37337642,,
98.32093816,98.30093156,98.34094476,,
98.31364954,98.29364806,98.33365103,,
98.31264509,98.29264489,98.3326453,,
98.36242558,98.34241545,98.3824357,,
98.39548497,98.37547825,98.41549169,,
98.39949861,98.3794978,98.41949943,,
98.39560292,98.37560213,98.41560372,,
98.3935873,98.37358689,98.41358771,,
98.37824135,98.35823823,98.39824447,,
98.35501947,98.33501475,98.3750242,,
98.35494161,98.33494159,98.37494162,,
98.30840881,98.28839935,98.32841827,,
98.25474513,98.23473422,98.27475605,,
98.22276441,98.2027579,98.24277092,,
98.30555135,98.2855345,98.32556821,,
98.29724142,98.27723973,98.31724311,,
98.24781806,98.227808,98.26782812,,
98.21379075,98.19378382,98.23379767,,
98.27906284,98.25904955,98.29907613,,
98.25577988,98.23577514,98.27578462,,
98.25105394,98.23105298,98.2710549,,
98.21319588,98.19318818,98.23320359,,
98.14666068,98.12664713,98.16667423,,
98.12961985,98.10961637,98.14962332,,
98.12471406,98.10471306,98.14471506,,
98.1796335,98.1596223,98.19964469,,
98.17551026,98.15550942,98.1955111,,
98.20370121,98.18369546,98.22370695,,
98.15987912,98.13987019,98.17988804,,
98.14091039,98.12090652,98.16091425,,
98.16914217,98.14913642,98.18914792,,
98.15748285,98.13748048,98.17748523,,
98.17209794,98.15209496,98.19210091,,
98.09662347,98.07660809,98.11663885,,
98.09009163,98.0700903,98.11009296,,
98.16004921,98.14003495,98.18006347,,
98.1401332,98.12012915,98.16013726,,
98.17593536,98.15592807,98.19594266,,
98.18903834,98.16903567,98.20904101,,
98.14985481,98.12984682,98.16986279,,
98.13923644,98.11923428,98.15923861,,
98.1585376,98.13853366,98.17854153,,
98.17606925,98.15606568,98.19607282,,
98.15582277,98.13581865,98.1758269,,
98.20105639,98.18104717,98.2210656,,
98.15387044,98.13386083,98.17388005,,
98.14575212,98.12575047,98.16575378,,
98.13670666,98.11670481,98.1567085,,
98.08369369,98.06368289,98.1037045,,
98.05083726,98.03083057,98.07084396,,
98.01880592,97.99879938,98.03881245,,
98.01120846,97.99120691,98.03121001,,
98.05042049,98.03041248,98.07042849,,
98.09673399,98.07672455,98.11674344,,
98.08887419,98.06887259,98.10887579,,
98.09687219,98.07687056,98.11687382,,
98.0630121,98.04300519,98.083019,,
98.09566478,98.07565812,98.11567144,,
98.10092892,98.08092785,98.12093,,
98.15419468,98.13418382,98.17420554,,
98.13330329,98.11329903,98.15330755,,
98.14863304,98.12862992,98.16863616,,
98.20878558,98.18877332,98.22879784,,
98.26977106,98.24975864,98.28978348,,
98.29373675,98.27373187,98.31374163,,
98.30344135,98.28343937,98.32344332,,
98.33123839,98.31123274,98.35124405,,
98.27853614,98.25852542,98.29854686,,
98.25483241,98.23482759,98.27483723,,
98.24521,98.22520804,98.26521196,,
98.24841403,98.22841338,98.26841469,,
98.24966412,98.22966386,98.26966437,,
98.23092733,98.21092351,98.25093114,,
98.29789834,98.27788471,98.31791198,,
98.2711305,98.25112505,98.29113595,,
98.27910412,98.2591025,98.29910574,,
98.22698171,98.2069711,98.24699232,,
98.2281564,98.20815616,98.24815664,,
98.2831797,98.2631685,98.30319091,,
98.32303746,98.30302935,98.34304558,,
98.3235671,98.303567,98.34356721,,
98.33822009,98.31821711,98.35822307,,
98.30306938,98.28306223,98.32307652,,
98.35262008,98.33261,98.37263017,,
98.30854623,98.28853726,98.32855519,,
98.33197191,98.31196714,98.35197667,,
98.34254922,98.32254707,98.36255138,,
98.36135198,98.34134815,98.3813558,,
98.28475359,98.26473802,98.30476917,,
98.31888212,98.29887518,98.33888907,,
98.22626414,98.2062453,98.24628298,,
98.18607271,98.16606453,98.2060809,,
98.18423356,98.16423318,98.20423393,,
98.20085514,98.18085175,98.22085853,,
98.17241901,98.15241322,98.1924248,,
98.12250122,98.10249105,98.14251139,,
98.08814742,98.06814041,98.10815442,,
98.01375573,97.99374056,98.0337709,,
97.92326295,97.90324448,97.94328141,,
97.91228688,97.89228464,97.93228912,,
97.84858156,97.82856855,97.86859457,,
97.89954033,97.87952991,97.91955074,,
97.85319856,97.83318909,97.87320803,,
97.90718922,97.88717819,97.92720026,,
97.98194196,97.96192669,98.00195723,,
97.99767127,97.97766806,98.01767448,,
97.95608108,97.9360726,97.97608957,,
97.90481644,97.88480597,97.92482691,,
97.95787632,97.93786549,97.97788716,,
97.89265662,97.87264331,97.91266994,,
97.91629132,97.89628649,97.93629615,,
97.9202093,97.9002085,97.9402101,,
97.84139808,97.82138198,97.86141418,,
